word,recall_probability,count,recalls,avg_frequency,need_odds,valence,arousal
two,0.0031735426757975,5987,19,1.4379488892600634,0.0031836461126005,6.3,2.95
new,0.0031669431458301,6631,21,1.4400542904539284,0.0031770045385779,7.95,5.11
four,0.0031628887717448,1897,6,1.3642593568792831,0.0031729243786356,5.26,3.59
requirement,0.0031595576619273,633,2,1.5576619273301735,0.0031695721077654,5.05,3.76
possibilities,0.0031545741324921,317,1,1.3186119873817037,0.0031645569620253,6.65,4.84
role,0.0031446540880503,318,1,1.481132075471698,0.0031545741324921,5.1,4.2
problems,0.0031380753138075,956,3,1.565899581589958,0.0031479538300104,3.21,4.79
attention,0.003125,320,1,1.0,0.0031347962382445,6.6,3.89
computer,0.003125,320,1,1.2,0.0031347962382445,7.11,4.74
money,0.0031088082901554,2895,9,1.5906735751295338,0.0031185031185031,7.1,6.8
bond,0.0030959752321981,969,3,1.907120743034056,0.0031055900621118,,
west,0.0030892801977139,3237,10,1.4346617238183503,0.003098853424233,5.78,3.1
private,0.0030721966205837,651,2,1.30568356374808,0.0030816640986132,5.59,3.45
better,0.0030721966205837,651,2,1.2580645161290325,0.0030816640986132,,
downturn,0.0030674846625766,326,1,1.4478527607361964,0.003076923076923,,
common,0.003065917220235,1957,6,1.4731732243229432,0.0030753459764223,6.0,2.4
way,0.003062787136294,653,2,1.232771822358346,0.0030721966205837,5.95,2.79
kuroda,0.0030581039755351,654,2,2.3516819571865444,0.0030674846625766,,
germany,0.0030376670716889,1646,5,1.416767922235723,0.0030469226081657,,
sale,0.0030329289428076,2308,7,1.557625649913345,0.0030421555845284,5.95,5.74
spending,0.003030303030303,990,3,1.318181818181818,0.0030395136778115,6.0,4.42
via,0.003030303030303,330,1,1.5545454545454545,0.0030395136778115,,
sectors,0.0030211480362537,331,1,1.0211480362537764,0.003030303030303,4.7,3.68
duties,0.0030211480362537,331,1,1.2658610271903323,0.003030303030303,5.44,3.65
profitable,0.0030211480362537,331,1,1.5468277945619335,0.003030303030303,6.5,5.53
german,0.0030196275792652,1987,6,1.5269250125817817,0.0030287733467945,,
thai,0.003003003003003,333,1,1.2822822822822824,0.003012048192771,,
france,0.0029880478087649,1004,3,1.4432270916334662,0.0029970029970029,,
board,0.0029838022165387,2346,7,1.6342710997442456,0.002992731936725,5.38,3.5
programs,0.0029585798816568,676,2,1.4038461538461535,0.0029673590504451,5.75,3.9
could,0.0029308323563892,5118,15,1.297577178585385,0.0029394473838918,6.25,3.32
medical,0.0029268292682926,1025,3,1.7629268292682927,0.0029354207436399,5.18,3.79
spokesman,0.0029248318221702,3419,10,1.3366481427317929,0.0029334115576415,4.9,2.89
vulcan,0.0029239766081871,342,1,1.8304093567251465,0.002932551319648,,
ending,0.0029027576197387,689,2,1.1959361393323658,0.0029112081513828,4.33,4.21
policy,0.0028997514498757,2414,7,1.4821872410936203,0.0029081844619858,3.95,3.3
deposits,0.0028943560057887,691,2,1.3241678726483357,0.0029027576197387,6.25,4.55
free,0.0028873917228103,1039,3,1.6179018286814244,0.0028957528957528,8.34,5.39
hotel,0.0028818443804034,347,1,1.9913544668587897,0.0028901734104046,6.6,4.36
penetrate,0.0028818443804034,347,1,1.2363112391930835,0.0028901734104046,5.7,6.16
confident,0.0028735632183908,348,1,1.2471264367816093,0.0028818443804034,7.53,4.55
american,0.0028612303290414,2796,8,1.605865522174535,0.0028694404591104,,
ago,0.0028604118993135,1748,5,1.208237986270023,0.0028686173264486,,
lawmakers,0.0028571428571428,350,1,1.5342857142857145,0.0028653295128939,,
accrual,0.0028530670470756,701,2,1.55206847360913,0.0028612303290414,,
officials,0.0028328611898017,2471,7,1.518008903278025,0.002840909090909,5.79,3.83
senate,0.0028328611898017,1059,3,1.6062322946175638,0.002840909090909,3.45,3.78
economists,0.0028328611898017,353,1,1.5977337110481586,0.002840909090909,,
capital,0.0028278543655001,2829,8,1.2113821138211385,0.0028358738036157,5.21,3.29
real,0.002827521206409,1061,3,1.173421300659755,0.0028355387523629,7.35,4.0
spokeswoman,0.0028248587570621,354,1,1.1355932203389831,0.0028328611898017,,
additional,0.0028248587570621,354,1,1.6101694915254237,0.0028328611898017,6.15,3.32
currency,0.0028232636928289,1771,5,1.4884246188594017,0.0028312570781426,5.89,4.56
pretax,0.0028149190710767,1421,4,1.6389866291344124,0.0028228652081863,,
abegglen,0.0028011204481792,357,1,1.0868347338935571,0.0028089887640449,,
adjusting,0.0027932960893854,358,1,1.4720670391061452,0.0028011204481792,5.8,3.0
source,0.0027855153203342,718,2,1.403899721448468,0.0027932960893854,5.53,4.5
leaving,0.0027777777777777,360,1,1.1222222222222222,0.0027855153203342,4.45,4.37
extend,0.0027777777777777,360,1,1.1916666666666669,0.0027855153203342,5.9,3.68
restructuring,0.0027758501040943,1441,4,1.3136710617626648,0.0027835768963117,,
growing,0.0027662517289073,723,2,1.1756569847856155,0.0027739251040221,6.41,2.47
world,0.0027652955409609,2893,8,1.2900103698582783,0.0027729636048526,6.42,4.44
leaders,0.0027624309392265,362,1,1.2320441988950277,0.002770083102493,6.37,5.16
monitor,0.0027472527472527,364,1,1.9615384615384617,0.0027548209366391,5.05,3.85
aggregates,0.0027472527472527,364,1,1.5137362637362637,0.0027548209366391,,
competition,0.0027322404371584,366,1,1.2185792349726776,0.0027397260273972,5.2,6.05
per,0.0027113630761646,4057,11,1.519102785309342,0.0027187345526445,,
forces,0.0027063599458728,739,2,1.433017591339648,0.0027137042062415,5.58,4.21
flat,0.0027027027027027,370,1,1.4297297297297298,0.002710027100271,4.55,2.79
ventures,0.0027027027027027,370,1,1.3594594594594596,0.002710027100271,5.21,5.45
budget,0.0026881720430107,744,2,1.9381720430107527,0.0026954177897574,4.58,3.26
sell,0.0026785714285714,2240,6,1.5209821428571428,0.0026857654431512,5.55,4.16
comment,0.0026720106880427,1497,4,1.74749498997996,0.0026791694574681,5.65,3.35
approved,0.0026695141484249,1873,5,1.4895888948211429,0.0026766595289079,7.0,3.79
britain,0.0026525198938992,1508,4,1.356763925729443,0.0026595744680851,,
term,0.0026525198938992,2262,6,1.4610963748894783,0.0026595744680851,5.45,3.74
days,0.0026455026455026,756,2,1.5066137566137563,0.0026525198938992,6.35,3.47
output,0.0026437541308658,1513,4,1.5499008592200925,0.002650762094102,4.85,3.65
members,0.0026437541308658,1513,4,1.4917382683410445,0.002650762094102,6.3,3.47
economist,0.0026385224274406,379,1,1.0527704485488127,0.0026455026455026,,
faced,0.0026385224274406,379,1,1.2348284960422165,0.0026455026455026,6.45,4.56
possible,0.0026338893766461,1139,3,1.2686567164179106,0.0026408450704225,7.1,3.79
liquidity,0.0026315789473684,380,1,1.4552631578947368,0.0026385224274406,,
totaled,0.0026246719160104,381,1,1.5433070866141732,0.0026315789473684,5.4,4.25
properties,0.0026178010471204,764,2,1.4031413612565444,0.0026246719160104,5.74,4.75
considered,0.0026178010471204,382,1,1.5287958115183249,0.0026246719160104,6.44,2.75
protest,0.0026178010471204,382,1,1.2591623036649215,0.0026246719160104,4.6,4.47
expected,0.0025856496444731,4641,12,1.376642964878259,0.0025923525599481,6.1,4.68
electric,0.0025823111684958,1549,4,1.8799225306649452,0.002588996763754,6.15,4.15
increase,0.0025715204114432,3111,8,1.44101575056252,0.0025781501772478,5.9,5.0
thailand,0.0025706940874035,389,1,1.5244215938303345,0.0025773195876288,,
agricultural,0.0025706940874035,389,1,1.275064267352185,0.0025773195876288,5.32,3.35
three,0.0025698682942499,3113,8,1.4131063283006746,0.0025764895330112,5.35,3.38
wilson,0.0025575447570332,391,1,1.516624040920716,0.0025641025641025,,
data,0.0025531914893617,1175,3,1.4170212765957446,0.0025597269624573,,
week,0.0025466893039049,3534,9,1.2843803056027163,0.0025531914893617,5.45,3.0
expenses,0.0025380710659898,788,2,1.4492385786802031,0.0025445292620865,3.68,4.82
beef,0.0025380710659898,788,2,1.9695431472081215,0.0025445292620865,6.11,4.11
adjusted,0.0025316455696202,395,1,1.0632911392405062,0.0025380710659898,5.8,3.0
act,0.0025273799494524,1187,3,1.2931760741364786,0.0025337837837837,5.75,4.16
start,0.0025210084033613,1190,3,1.3184873949579832,0.0025273799494524,6.55,5.05
j,0.0025157232704402,795,2,2.0075471698113208,0.0025220680958385,,
ways,0.0025125628140703,398,1,1.2261306532663316,0.0025188916876574,5.95,2.79
industrial,0.0025125628140703,2388,6,1.4355108877721945,0.0025188916876574,4.65,4.39
hit,0.0025062656641604,798,2,1.1328320802005012,0.0025125628140703,3.95,5.81
economy,0.0025,2400,6,1.2779166666666666,0.0025062656641604,3.75,5.37
say,0.0024975024975024,2002,5,1.1143856143856143,0.0025037556334501,6.15,4.11
malaysian,0.0024937655860349,401,1,1.5037406483790523,0.0024999999999999,,
told,0.0024880382775119,5225,13,1.3714832535885166,0.0024942440521872,5.35,3.53
businesses,0.0024863252113376,2011,5,1.3595226255594233,0.0024925224327018,5.53,3.89
banking,0.0024829298572315,1611,4,1.5381750465549349,0.0024891101431238,5.37,4.35
plastics,0.0024752475247524,808,2,1.0408415841584158,0.0024813895781637,4.5,3.53
department,0.0024706609017912,1619,4,1.455219271155034,0.0024767801857585,5.24,2.53
co,0.0024691358024691,4860,12,1.4022633744855968,0.0024752475247524,,
negotiating,0.002460024600246,813,2,1.4464944649446494,0.002466091245376,5.42,5.2
results,0.002460024600246,1626,4,1.530750307503075,0.002466091245376,5.95,4.15
rise,0.0024441340782122,2864,7,1.309008379888268,0.0024501225061253,5.8,5.3
movements,0.0024390243902439,410,1,1.5048780487804878,0.0024449877750611,6.32,4.0
total,0.0024221453287197,2890,7,1.171280276816609,0.002428026361429,5.4,4.25
entered,0.0024213075060532,413,1,1.387409200968523,0.0024271844660194,6.0,4.14
appreciation,0.0024213075060532,413,1,1.2058111380145278,0.0024271844660194,7.3,4.37
taxes,0.0024183796856106,827,2,1.449818621523579,0.0024242424242424,3.05,4.63
feasibility,0.0024096385542168,415,1,1.3325301204819278,0.002415458937198,,
prior,0.002403020940611,2913,7,1.5509783728115345,0.0024088093599449,4.35,3.15
around,0.0023980815347721,2919,7,1.289825282631038,0.0024038461538461,,
committee,0.002389486260454,1674,4,1.364994026284349,0.0023952095808383,5.75,3.68
soybean,0.0023866348448687,419,1,2.1121718377088308,0.0023923444976076,5.3,3.5
traded,0.0023866348448687,419,1,1.4797136038186158,0.0023923444976076,6.0,4.45
half,0.0023852116875372,1677,4,1.5313059033989267,0.0023909145248057,,
gghf,0.0023809523809523,420,1,1.3952380952380952,0.0023866348448687,,
march,0.0023803226659613,3781,9,1.3313938111610686,0.0023860021208907,,
tobacco,0.002375296912114,421,1,2.5605700712589075,0.0023809523809523,3.5,5.11
necessary,0.002375296912114,421,1,1.1401425178147269,0.0023809523809523,5.47,3.4
merger,0.002375296912114,1263,3,1.4718923198733176,0.0023809523809523,4.15,4.0
round,0.0023474178403755,426,1,1.6619718309859155,0.0023529411764705,6.06,2.42
bancorp,0.0023419203747072,427,1,1.215456674473068,0.0023474178403755,,
saying,0.0023391812865497,855,2,1.3146198830409357,0.0023446658851113,6.15,4.11
restated,0.0023364485981308,428,1,1.3621495327102804,0.0023419203747072,,
reduce,0.0023299161230195,2146,5,1.2096924510717617,0.0023353573096683,5.1,3.6
avg,0.0023296447291788,1717,4,1.5760046592894583,0.0023350846468184,,
acquisition,0.0023282887077997,2577,6,1.5316259216142802,0.0023337222870478,5.0,4.55
hike,0.0023255813953488,430,1,1.4372093023255814,0.0023310023310023,6.68,4.05
largest,0.0023191094619666,2156,5,1.3153988868274582,0.00232450023245,5.45,5.35
purchase,0.0023108030040439,1731,4,1.3720392836510686,0.0023161551823972,6.37,5.21
owned,0.0023108030040439,1731,4,1.2611207394569612,0.0023161551823972,,
matter,0.0023094688221709,433,1,1.3879907621247114,0.0023148148148148,5.7,3.79
medium,0.0022935779816513,872,2,1.371559633027523,0.0022988505747126,4.85,3.0
john,0.0022883295194508,874,2,1.1693363844393592,0.0022935779816513,,
crucial,0.0022883295194508,437,1,1.091533180778032,0.0022935779816513,5.16,4.05
one,0.0022853411687887,6126,14,1.346718903036239,0.0022905759162303,6.3,2.89
ramon,0.002283105022831,438,1,1.1210045662100456,0.0022883295194508,,
stopped,0.002283105022831,438,1,1.4543378995433789,0.0022883295194508,4.65,3.68
operating,0.0022799817601459,2193,5,1.449156406748746,0.0022851919561243,5.26,4.5
connection,0.0022779043280182,439,1,1.3530751708428246,0.002283105022831,6.15,4.45
handling,0.0022779043280182,439,1,1.387243735763098,0.002283105022831,5.6,3.63
little,0.0022761760242792,1318,3,1.3361153262518968,0.0022813688212927,5.9,3.89
resume,0.0022727272727272,440,1,1.4772727272727273,0.0022779043280182,5.1,3.6
stand,0.0022675736961451,441,1,1.3718820861678005,0.0022727272727272,5.35,2.95
opening,0.002262443438914,442,1,1.079185520361991,0.0022675736961451,6.0,4.6
class,0.0022573363431151,443,1,1.325056433408578,0.002262443438914,5.75,4.47
concerned,0.0022522522522522,444,1,1.2657657657657655,0.0022573363431151,4.78,4.0
cent,0.0022471910112359,445,1,1.3910112359550562,0.0022522522522522,5.42,3.8
threshold,0.0022471910112359,445,1,1.4629213483146069,0.0022522522522522,5.3,2.89
agreed,0.0022451728783116,2227,5,1.3700044903457569,0.0022502250225022,7.11,3.55
long,0.0022451728783116,2227,5,1.3282442748091603,0.0022502250225022,,
particularly,0.0022371364653243,894,2,1.1644295302013423,0.0022421524663677,,
overseas,0.0022371364653243,447,1,1.2170022371364653,0.0022421524663677,,
rose,0.0022346368715083,1790,4,1.0865921787709498,0.0022396416573348,7.0,2.74
currencies,0.0022321428571428,896,2,1.1997767857142858,0.0022371364653243,5.89,4.56
services,0.00223114680946,2241,5,1.4975457385095938,0.0022361359570661,6.5,2.95
view,0.0022296544035674,897,2,1.471571906354515,0.0022346368715083,6.53,3.3
offer,0.0022288261515601,1346,3,1.199851411589896,0.0022338049143708,5.94,3.42
mining,0.0022246941045606,899,2,1.671857619577308,0.0022296544035674,4.6,4.5
declares,0.0022172949002217,451,1,1.3658536585365857,0.0022222222222222,5.6,4.37
johnston,0.0022075055187637,453,1,1.3664459161147904,0.0022123893805309,,
sa,0.0022075055187637,453,1,1.271523178807947,0.0022123893805309,,
authorized,0.0022026431718061,454,1,1.0462555066079295,0.0022075055187637,5.37,4.17
lot,0.0021978021978021,455,1,1.1054945054945056,0.0022026431718061,,
disruption,0.0021739130434782,460,1,1.3369565217391304,0.0021786492374727,3.32,5.6
positions,0.0021739130434782,460,1,1.306521739130435,0.0021786492374727,5.53,3.42
plan,0.0021680216802168,1845,4,1.3533875338753387,0.002172732210755,6.35,3.95
worldwide,0.0021645021645021,462,1,1.3874458874458877,0.0021691973969631,,
earned,0.0021621621621621,925,2,1.4043243243243244,0.0021668472372697,7.05,4.76
speech,0.0021598272138228,463,1,1.0583153347732182,0.0021645021645021,5.58,4.1
require,0.0021598272138228,926,2,1.08963282937365,0.0021645021645021,4.74,4.39
spent,0.0021598272138228,463,1,1.2894168466522675,0.0021645021645021,6.0,4.42
considering,0.002139037433155,935,2,1.1978609625668448,0.0021436227224008,,
transaction,0.0021367521367521,1404,3,1.344729344729345,0.0021413276231263,5.25,3.9
kenneth,0.0021321961620469,469,1,1.3603411513859276,0.0021367521367521,,
consortium,0.0021321961620469,469,1,1.394456289978678,0.0021367521367521,,
hostile,0.002127659574468,470,1,1.3595744680851063,0.0021321961620469,2.35,5.47
estate,0.002127659574468,470,1,1.2127659574468086,0.0021321961620469,5.6,3.42
calendar,0.002125398512221,941,2,1.0786397449521783,0.0021299254526091,5.53,2.89
income,0.0021242697822623,1883,4,1.4413170472650028,0.0021287919105907,6.25,4.42
profits,0.0021242697822623,1883,4,1.300584174190122,0.0021287919105907,6.9,5.25
finance,0.0021186440677966,1888,4,1.5593220338983051,0.0021231422505307,4.65,5.74
proposal,0.0020898641588296,957,2,1.1389759665621737,0.0020942408376963,5.45,4.58
crops,0.0020833333333333,480,1,1.3041666666666667,0.0020876826722338,5.89,2.94
systems,0.002079002079002,481,1,1.3804573804573803,0.0020833333333333,5.7,3.47
quoted,0.0020768431983385,963,2,1.2824506749740394,0.0020811654526534,6.06,2.88
fob,0.0020491803278688,488,1,1.1905737704918034,0.002053388090349,,
gain,0.0020449897750511,1956,4,1.6349693251533743,0.0020491803278688,5.95,4.0
overnight,0.0020449897750511,489,1,1.574642126789366,0.0020491803278688,,
trades,0.0020449897750511,489,1,1.2229038854805725,0.0020491803278688,6.0,4.45
malaysia,0.0020408163265306,490,1,2.053061224489796,0.0020449897750511,,
filed,0.0020366598778004,491,1,1.3991853360488795,0.0020408163265306,5.59,3.32
traditional,0.0020325203252032,492,1,1.1747967479674797,0.0020366598778004,5.9,3.32
sides,0.0020325203252032,492,1,1.306910569105691,0.0020366598778004,5.25,3.37
reuters,0.0020316944331572,2461,5,1.4160910199106054,0.0020358306188925,,
five,0.0020316027088036,4430,9,1.3051918735891648,0.0020357385206966,5.4,3.26
producer,0.0020171457387796,1983,4,1.3141704488149268,0.002021222839818,6.15,3.63
believes,0.0020120724346076,497,1,1.0301810865191148,0.002016129032258,7.0,3.53
general,0.0020120724346076,2982,6,1.42018779342723,0.002016129032258,5.4,3.42
negotiations,0.0020066889632107,1495,3,1.317056856187291,0.0020107238605898,5.89,4.75
kong,0.0020060180541624,997,2,1.7392176529588763,0.0020100502512562,,
hong,0.002,1000,2,1.735,0.002004008016032,,
italian,0.002,500,1,2.052,0.002004008016032,,
opened,0.0019960079840319,501,1,1.2714570858283434,0.002,6.1,4.16
minister,0.0019943019943019,3510,7,1.476923076923077,0.001998287182415,5.0,3.63
modest,0.0019841269841269,504,1,1.3234126984126984,0.0019880715705765,6.45,3.24
protectionist,0.0019801980198019,505,1,1.1326732673267326,0.0019841269841269,,
standing,0.0019685039370078,508,1,1.1200787401574803,0.0019723865877712,5.35,2.95
pressures,0.0019685039370078,508,1,1.3937007874015748,0.0019723865877712,3.52,4.42
stocks,0.0019685039370078,508,1,1.3838582677165354,0.0019723865877712,5.41,3.74
owns,0.0019455252918287,514,1,1.3540856031128403,0.0019493177387914,,
loan,0.0019436345966958,1029,2,1.4839650145772594,0.0019474196689386,4.25,3.21
progress,0.001937984496124,516,1,1.2383720930232558,0.0019417475728155,6.45,4.05
reported,0.0019278435692646,3631,7,1.2087579179289452,0.0019315673289183,4.71,3.58
area,0.001926782273603,519,1,1.021194605009634,0.0019305019305019,5.44,2.05
shimbun,0.0019230769230769,520,1,1.109615384615385,0.001926782273603,,
however,0.0019166267369429,2087,4,1.092477240057499,0.0019203072491598,,
solve,0.0019120458891013,523,1,1.246653919694073,0.0019157088122605,6.53,4.89
hold,0.0019108280254777,1570,3,1.1707006369426751,0.0019144862795149,6.24,5.11
official,0.0019096117122851,3142,6,1.2558879694462126,0.0019132653061224,5.79,3.83
venture,0.0019047619047619,525,1,1.4533333333333334,0.0019083969465648,5.21,5.45
announcement,0.0019047619047619,525,1,1.346666666666667,0.0019083969465648,5.85,4.32
depreciation,0.0019011406844106,526,1,1.44106463878327,0.0019047619047619,,
pre,0.0019011406844106,1578,3,1.285171102661597,0.0019047619047619,,
producing,0.0018939393939393,528,1,1.1401515151515151,0.0018975332068311,7.0,3.33
intended,0.0018832391713747,531,1,1.0998116760828625,0.0018867924528301,5.75,3.71
financial,0.0018789928598271,2661,5,1.3025178504321684,0.0018825301204819,4.85,4.42
practice,0.0018726591760299,534,1,1.097378277153558,0.0018761726078799,5.59,2.42
diplomatic,0.0018691588785046,535,1,1.1869158878504673,0.0018726591760299,5.95,4.26
domestic,0.0018665422305179,2143,4,1.1782547830144656,0.0018700327255726,5.0,2.83
seeking,0.001865671641791,1072,2,1.2238805970149254,0.0018691588785046,6.37,3.84
non,0.0018639328984156,2146,4,1.3681267474370922,0.0018674136321195,,
spotlight,0.0018552875695732,539,1,1.2133580705009277,0.0018587360594795,5.63,5.05
panel,0.0018450184501845,542,1,1.1254612546125462,0.0018484288354898,4.8,3.26
third,0.0018450184501845,1084,2,1.6374538745387457,0.0018484288354898,5.05,2.53
interested,0.001841620626151,543,1,1.3480662983425415,0.0018450184501845,7.18,4.53
deputy,0.001841620626151,543,1,1.3720073664825043,0.0018450184501845,5.3,4.2
actions,0.001841620626151,543,1,1.1896869244935544,0.0018450184501845,6.12,6.15
june,0.0018308311973636,2731,5,1.187477114610033,0.0018341892883345,,
approximately,0.0018248175182481,548,1,1.1532846715328466,0.0018281535648994,,
gatt,0.0018248175182481,548,1,1.677007299270073,0.0018281535648994,,
chairman,0.0018239854081167,4386,8,1.2393980848153214,0.0018273184102329,5.45,3.67
nine,0.0018148820326678,2755,5,1.287114337568058,0.0018181818181818,5.1,3.39
subject,0.001806684733514,1107,2,1.1616982836495031,0.0018099547511312,5.32,4.2
benefit,0.0018050541516245,554,1,1.3447653429602888,0.0018083182640144,6.87,3.31
coming,0.0018050541516245,554,1,1.1407942238267148,0.0018083182640144,5.65,3.53
february,0.0017985611510791,1668,3,1.2002398081534773,0.0018018018018018,,
shrs,0.0017985611510791,1668,3,1.5179856115107917,0.0018018018018018,,
limiting,0.0017921146953405,558,1,1.2150537634408602,0.0017953321364452,4.55,4.16
reduced,0.0017857142857142,560,1,1.25,0.0017889087656529,5.1,3.6
affected,0.0017857142857142,560,1,1.0982142857142858,0.0017889087656529,5.65,3.65
average,0.0017825311942959,1122,2,1.10427807486631,0.0017857142857142,4.89,3.44
kilos,0.0017793594306049,562,1,1.307829181494662,0.0017825311942959,4.4,3.26
industries,0.0017667844522968,1698,3,1.4452296819787986,0.0017699115044247,5.08,4.15
calls,0.0017667844522968,1132,2,1.239399293286219,0.0017699115044247,6.15,3.21
international,0.0017543859649122,4560,8,1.2605263157894735,0.0017574692442882,5.68,3.83
petroleum,0.0017513134851138,571,1,1.1436077057793346,0.0017543859649122,3.85,3.75
low,0.0017376194613379,1151,2,1.101650738488271,0.0017406440382941,4.47,2.22
feet,0.0017301038062283,578,1,1.1314878892733564,0.0017331022530329,4.65,2.68
higher,0.0017241379310344,2320,4,1.2801724137931034,0.001727115716753,5.85,4.17
qtly,0.001711596063329,2337,4,1.292255027813436,0.0017145306472353,,
reached,0.0017094017094017,1170,2,1.2435897435897436,0.0017123287671232,5.65,3.32
important,0.0017064846416382,1172,2,1.3438566552901023,0.0017094017094017,6.8,5.0
conditions,0.0017035775127768,587,1,1.3492333901192504,0.0017064846416382,4.2,4.15
deal,0.0017035775127768,587,1,1.1635434412265755,0.0017064846416382,6.25,4.0
delay,0.0016863406408094,593,1,1.148397976391231,0.0016891891891891,3.47,3.0
added,0.0016759776536312,3580,6,1.1402234636871509,0.0016787912702853,6.4,4.0
make,0.0016722408026755,1196,2,1.2993311036789297,0.0016750418760469,6.2,3.42
nation,0.0016666666666666,600,1,1.07,0.001669449081803,5.74,4.38
investors,0.0016570008285004,1207,2,1.4225352112676055,0.0016597510373443,5.42,3.76
predicted,0.0016420361247947,609,1,1.1067323481116584,0.0016447368421052,6.15,4.83
companies,0.0016318537859007,3064,5,1.1635117493472584,0.001634521085322,5.45,3.26
technology,0.0016313213703099,613,1,1.2267536704730833,0.0016339869281045,5.53,4.16
adding,0.0016273393002441,1229,2,1.290480065093572,0.0016299918500407,6.4,4.0
diversify,0.0016233766233766,616,1,1.349025974025974,0.0016260162601626,,
court,0.0016220600162206,1233,2,1.1816707218167073,0.0016246953696181,3.53,4.32
required,0.0016129032258064,620,1,1.0080645161290325,0.0016155088852988,4.74,4.39
note,0.0016120365394948,3722,6,1.1727565824825363,0.0016146393972012,5.78,3.25
later,0.0016109544905356,2483,4,1.1385420861860651,0.0016135538523598,,
mths,0.0016051364365971,1246,2,1.5280898876404494,0.0016077170418006,,
enough,0.0016051364365971,623,1,1.0465489566613162,0.0016077170418006,,
delegation,0.0016,625,1,1.32,0.0016025641025641,5.14,3.44
contract,0.0015974440894568,626,1,1.2651757188498405,0.0015999999999999,5.0,3.95
limit,0.0015948963317384,627,1,1.346092503987241,0.0015974440894568,4.55,4.16
control,0.001592356687898,1256,2,1.1305732484076434,0.0015948963317384,4.26,4.95
already,0.0015885623510722,1259,2,1.1374106433677522,0.0015910898965791,,
safety,0.0015873015873015,630,1,1.207936507936508,0.0015898251192368,7.05,3.8
found,0.0015873015873015,630,1,1.3,0.0015898251192368,6.65,3.89
credits,0.0015822784810126,632,1,1.1518987341772151,0.0015847860538827,5.18,4.35
sharp,0.0015822784810126,632,1,1.1851265822784811,0.0015847860538827,5.45,5.83
lower,0.001571503404924,1909,3,1.1691985332634889,0.0015739769150052,,
mills,0.0015698587127158,637,1,1.3092621664050237,0.0015723270440251,,
needed,0.0015600624024961,641,1,1.1045241809672386,0.0015625,5.6,3.79
action,0.0015552099533437,1286,2,1.3888024883359251,0.0015576323987538,6.12,6.15
savings,0.0015552099533437,643,1,1.3810264385692068,0.0015576323987538,7.47,3.32
gains,0.0015552099533437,643,1,1.1493001555209954,0.0015576323987538,5.95,4.0
several,0.0015519917227108,1933,3,1.2710812209001552,0.0015544041450777,,
series,0.0015503875968992,645,1,1.6310077519379844,0.0015527950310559,5.11,3.68
number,0.0015467904098994,1293,2,1.2041763341067286,0.0015491866769945,5.75,3.33
designed,0.0015455950540958,647,1,1.2457496136012365,0.001547987616099,7.05,4.0
newspaper,0.0015455950540958,647,1,1.1128284389489953,0.001547987616099,5.05,2.53
representative,0.0015432098765432,648,1,1.2083333333333333,0.0015455950540958,5.0,3.6
secretary,0.0015337423312883,1304,2,1.187883435582822,0.0015360983102918,5.15,3.8
accounted,0.001531393568147,653,1,1.0413476263399697,0.0015337423312883,5.29,3.8
slow,0.001531393568147,653,1,1.2082695252679938,0.0015337423312883,4.02,2.66
building,0.001527883880825,1309,2,1.3353705118411,0.0015302218821729,5.46,3.0
full,0.0015238095238095,2625,4,1.128,0.001526135062953,6.05,3.42
c,0.0015209125475285,1315,2,1.3840304182509506,0.0015232292460015,,
coal,0.0015197568389057,658,1,1.293313069908815,0.0015220700152207,4.58,2.53
service,0.0015197568389057,1316,2,1.2743161094224924,0.0015220700152207,6.5,2.95
europe,0.0015026296018031,1331,2,1.284748309541698,0.00150489089541,,
treatment,0.0015015015015015,666,1,1.0195195195195197,0.0015037593984962,5.05,4.65
press,0.0014992503748125,667,1,1.2188905547226387,0.0015015015015015,5.24,2.74
period,0.0014981273408239,1335,2,1.146067415730337,0.0015003750937734,3.42,4.2
despite,0.0014970059880239,2004,3,1.1516966067864272,0.0014992503748125,,
buy,0.0014903129657228,2013,3,1.2444113263785397,0.0014925373134328,6.8,4.53
pay,0.0014885382554331,3359,5,1.4587674903245014,0.0014907573047107,6.2,4.68
months,0.0014814814814814,2025,3,1.1797530864197532,0.0014836795252225,5.89,3.53
decline,0.0014716703458425,1359,2,1.0507726269315674,0.0014738393515106,3.2,3.32
key,0.0014577259475218,1372,2,1.1807580174927117,0.0014598540145985,6.21,3.9
meetings,0.001453488372093,688,1,1.1642441860465116,0.0014556040756914,4.5,3.68
federation,0.0014471780028943,691,1,1.182344428364689,0.0014492753623188,4.9,3.47
month,0.0014342058085335,2789,4,1.1642165650770886,0.0014362657091561,5.89,3.53
due,0.0014192449616803,3523,5,1.3005960828839058,0.0014212620807276,4.78,4.55
firms,0.001418439716312,1410,2,1.2170212765957449,0.0014204545454545,5.1,4.3
fund,0.0014174344436569,1411,2,1.513111268603827,0.0014194464158978,6.55,4.26
given,0.0013995801259622,1429,2,1.1476557032890131,0.0014015416958654,7.71,4.47
well,0.0013995801259622,1429,2,1.1805458362491252,0.0014015416958654,,
offset,0.0013986013986013,715,1,1.2825174825174823,0.0014005602240896,4.68,4.11
cuts,0.0013966480446927,716,1,1.276536312849162,0.0013986013986013,3.82,5.5
markets,0.0013896609227348,3598,5,1.206225680933852,0.0013915947676036,6.31,3.5
